chunk_id,document_id,document_title,chunk_type,heading_bucket,score
58479,1778,FEMA Dam Incident Planning Guide,table,Table 1 – Common Types and Descriptions of Dam Incidents,45
58480,1778,FEMA Dam Incident Planning Guide,table,FEMA Dam Incident Planning Guide,45
58482,1778,FEMA Dam Incident Planning Guide,table,Table 2 – Phased Operational Approach,45
58483,1778,FEMA Dam Incident Planning Guide,table,Table 3 – Emergency Level Categories,45
58485,1778,FEMA Dam Incident Planning Guide,table,Table 4 – Warning Level Integration Matrix,45
58486,1778,FEMA Dam Incident Planning Guide,table,for a Dam Breach Incident 39,45
58487,1778,FEMA Dam Incident Planning Guide,table,Table 6 – Example Threat vs. Public Actions for Controlled Dam Releases 40,45
58488,1778,FEMA Dam Incident Planning Guide,table,FEMA Dam Incident Planning Guide,45
58489,1778,FEMA Dam Incident Planning Guide,table,Table 7 – Example Threat vs. Public Actions for Levee Breaches and Overtopping 41,45
58492,1779,FEMA Dam Awareness Technical Assistance,table,Table 2: Types of Spillways,45
58493,1779,FEMA Dam Awareness Technical Assistance,table,Table 3: Types of Outlet Works Structures,45
58494,1779,FEMA Dam Awareness Technical Assistance,table,Table 4: Normal Dam Operation Activities,45
58498,1780,FEMA Dam Awareness Fact Sheet,table,Table 2: Types of Spillways,45
58499,1780,FEMA Dam Awareness Fact Sheet,table,Table 3: Types of Outlet Works Structures,45
58500,1780,FEMA Dam Awareness Fact Sheet,table,Table 4: Normal Dam Operation Activities,45
58503,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 2-1: Availability of Dam Breach and Inundation Mapping Guidance from ICODS Agencies,45
58504,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 2-2: Major Events in Dam Safety Regulations in the United States,45
58505,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 4-1: Causes of Dam Failure 1975-2011,45
58507,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 5-1: FEMA Hazard Potential Classification System,45
58508,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 5-2: USACE Dam Hazard Potential Classification System for Civil Works Projects,45
58509,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 5-3: USACE Federal Dam Size Classification System,45
58510,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Dam Breach Analysis Study Approaches,45
58512,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 6-2: Recommended IDF Requirements for Dams Using Prescriptive Approach,45
58516,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 9-2: Published Predictor Regression Equations for Prediction of Peak Breach Flow,45
58528,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-1: Online Agency Data Sources,45
58529,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-2: Time Intervals to Include on Inundation Maps,45
58530,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-3: Inundation Map Development Guidelines,45
58531,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-4: Rounding Recommendations for Map Annotation,45
58532,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-5: Suggested Map Symbology for EAP Maps,45
58534,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-5: Suggested Map Symbology for EAP Maps,45
58535,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-6: Dam Breach Inundation Event Abbreviations,45
58541,1789,一种堆石体本构模型的探讨及验证,table,Table on page 46,45
58543,1792,东台子水库工程设计与研究,table,西拉西庙 28173 973 0.38 2.5 915 703 479,45
58546,1796,加筋高边坡变形与稳定分析,table,楔体重力 G 与水平地震力 P 的合力偏离铅垂线的夹角为 η ，查表得： η=3° 。,45
58547,1796,加筋高边坡变形与稳定分析,table,Table on page 70,45
58548,1796,加筋高边坡变形与稳定分析,table,图5-36  堆填土v=0.25 时土工格栅应力图,45
58549,1796,加筋高边坡变形与稳定分析,table,Table on page 76,45
58551,1797,固结灌浆工艺在东升水电站的实践与应用,table,表3-1    钻孔及灌浆工作量统计表,45
58553,1797,固结灌浆工艺在东升水电站的实践与应用,table,Table on page 29,45
58554,1797,固结灌浆工艺在东升水电站的实践与应用,table,表4-3 3-SNS 高压注浆泵,45
58555,1797,固结灌浆工艺在东升水电站的实践与应用,table,Table on page 30,45
58556,1797,固结灌浆工艺在东升水电站的实践与应用,table,表6-1 抛石段钻孔压水试验数据表,45
58557,1797,固结灌浆工艺在东升水电站的实践与应用,table,Table on page 52,45
58558,1797,固结灌浆工艺在东升水电站的实践与应用,table,表6-3 固结灌浆单位注入量表,45
58559,1797,固结灌浆工艺在东升水电站的实践与应用,table,Table on page 55,45
58560,1800,基于GA-SVM的混凝土施工期温度快速预测,table,具有很强的实用价值，目前在变量简化、相关性分析及数据意义的评估 [27] 。,45
58563,1800,基于GA-SVM的混凝土施工期温度快速预测,table,4-1 所示。,45
58566,1800,基于GA-SVM的混凝土施工期温度快速预测,table,第 5 章混凝土施工期温度时程预测,45
58567,1800,基于GA-SVM的混凝土施工期温度快速预测,table,T4 实测与预测温度时程曲线对比,45
58568,1800,基于GA-SVM的混凝土施工期温度快速预测,table,历时（ h ）,45
58569,1800,基于GA-SVM的混凝土施工期温度快速预测,table,历时（ h ）,45
58570,1800,基于GA-SVM的混凝土施工期温度快速预测,table,第 5 章混凝土施工期温度时程预测,45
58571,1800,基于GA-SVM的混凝土施工期温度快速预测,table,T3-5-5 实测与预测温度时程曲线对比,45
58577,1807,基于生命周期的混凝土大坝碳排放评价方法研究,table,Table on page 60,45
58665,1847,定向爆破沥青混凝土斜墙堆石坝静动力响应分析,table,Table on page 1,45
58679,1860,沥青混凝土心墙土石坝应力与变形FEM分析,table,变化幅度较小，坝体心墙及下游侧单元的变化幅度则较大；,45
58680,1860,沥青混凝土心墙土石坝应力与变形FEM分析,table,Fig.52  The horizonal displacement of No.1472 unit,45
58681,1860,沥青混凝土心墙土石坝应力与变形FEM分析,table,Table on page 60,45
58686,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,经过接触点的路径，随着冲击角度的增加，法向冲击深度不断减小，切向位移则不断,45
58687,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,沈阳工业大学硕士学位论文,45
58689,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 3.10 入射角为 0° 接触力和时间关系曲线 Fig.3.10 Relationship between contact force and time with the incident angle is 0 0,45
58690,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,应的接触力和位移都小。,45
58691,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 3.12 位移载荷曲线 Fig.3.12 Displacement load curve in the different speed,45
58692,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,沈阳工业大学硕士学位论文,45
58693,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 3.17 Path-1 路径图 Fig.3.17 Path-1 figure,45
58694,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,第三章 混凝土塑性损伤数值模拟,45
58695,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,高，坝体的变薄，坝体内部的温度随着气温降低而显著下降。,45
58696,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,沈阳工业大学硕士学位论文,45
58698,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,第四章 混凝土重力坝施工过程温度场分析,45
58700,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,沈阳工业大学硕士学位论文,45
58701,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 5.16 典型位置点 Mises 应力历程 Fig.5.16 Typical position point Mises stress process,45
58702,1866,混凝土砂浆性能研究及工程应用,table,1.03 41 1.0 305 5.0,45
58703,1866,混凝土砂浆性能研究及工程应用,table,W/P C% S/M% AD% C （ g ） FA （ g ） S （ g ） W （ g ） AD （ g ） SF （ mm ） VF （ s ）,45
58705,1866,混凝土砂浆性能研究及工程应用,table,W/P 编号 用水量（ kg/m³ ） C% S/M% AD% W(g),45
58707,1866,混凝土砂浆性能研究及工程应用,table,W/P 编号 用水量（ kg/m³ ） SF （ mm ） VF （ s ）,45
58709,1866,混凝土砂浆性能研究及工程应用,table,第四章不同用水量波动下水粉比和外加剂对砂浆性能研究,45
58711,1866,混凝土砂浆性能研究及工程应用,table,（ kg/m³ ）,45
58712,1866,混凝土砂浆性能研究及工程应用,table,（ kg/m³ ）,45
58713,1866,混凝土砂浆性能研究及工程应用,table,Table 6.2 The ratio of the concrete theory to the concrete Unit: kg/m 3,45
58714,1866,混凝土砂浆性能研究及工程应用,table,Table 6.3 The actual production ratio of the concrete production of backkrorm piles Unit: kg/m 3,45
58715,1866,混凝土砂浆性能研究及工程应用,table,混凝土砂浆性能研究及工程应用,45
58723,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,各仓面高程及开仓时间统计 表 5,45
58724,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,温度变化过程方程的系数矩阵 表 6,45
58725,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,石坝河水库坝体重点仓面监测成果 表 7,45
58726,1868,石门河水库工程施工组织设计,table,表7-1 枢纽工程主要项目分年工程量表,45
58728,1868,石门河水库工程施工组织设计,table,附图10 施工总进度计划表,45
58729,1868,石门河水库工程施工组织设计,table,枢纽工程主要项目分年工程量表,45
58837,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,Table on page 1,45
58838,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 1-1 国内外碾压式沥青混凝土心墙土石坝实例 Table 1-1 domestic and foreign rolled asphalt concrete core wall embankment dam instances,45
58839,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,Table 2-1  Weather characteristic value statistics of Kangding meteorological station,45
58840,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 2-2 坝址各频率月平均流量表 Table 2-2   The monthly average flow of each frequency,45
58841,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-1 试验工程量 Table 3-1  Engineering of engineering quantity,45
58845,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-6 针入度侧定条件 Table 3-6  Penetration side given conditions,45
58848,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,第三章  沥青混凝土心墙堆石坝施工工艺,45
58850,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-10 矿粉的细度要求 Table 3-10 slag fineness requirements,45
58856,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,西安理工大学工程硕士专业学位论文,45
58863,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,高温沥青混凝土无损测试值与芯样容重值的换算关系图,45
58865,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,西安理工大学工程硕士专业学位论文,45
58868,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,第三章  沥青混凝土心墙堆石坝施工工艺,45
58899,1905,《胶结颗粒料筑坝技术导则》亮点解读与思考,table,表 1 自密实混凝土性能指标,45
58908,1924,全国“节能(低碳)环保型企业、技术、产品”展示,table,广东九丰集团有限公司——树立低碳经济发展的标杆,45
58933,1953,"新进展,认为采用软岩筑坝时需做好坝体分区设计,确",table,表 2 洪流水库重力坝不同分区变形计算结果,45
58934,1953,"新进展,认为采用软岩筑坝时需做好坝体分区设计,确",table,表 3 洪流水库重力坝不同分区应力计算结果,45
59026,2061,宝泉抽水蓄能电站上水库关键施工技术创新,table,表 1 垫层级配包络线数据,45
59027,2061,宝泉抽水蓄能电站上水库关键施工技术创新,table,表 2 副坝自密实混凝土配合比,45
59109,2179,贵州省仁怀市石坝河水库规划与大坝设计分析,table,表 1 石坝河水库设计径流成果表,45
59111,2179,贵州省仁怀市石坝河水库规划与大坝设计分析,table,表 3 坝顶高程计算成果表,45
59112,2179,贵州省仁怀市石坝河水库规划与大坝设计分析,table,表 4 应力计算成果表,45
59113,2179,贵州省仁怀市石坝河水库规划与大坝设计分析,table,表 5 沿水平坝基面抗滑单宽稳定计算成果表,45
59114,2179,贵州省仁怀市石坝河水库规划与大坝设计分析,table,表 6 沿水平坝基面抗滑整体稳定计算成果表,45
59126,2192,工程采用自密实混凝土浇筑坝体,table,表 1 自密实混凝土设计配合比,45
59131,2192,工程采用自密实混凝土浇筑坝体,table,表 5 骨料低温试验,45
59133,2192,工程采用自密实混凝土浇筑坝体,table,工程实践 水利技术监督 2024 年第 7 期,45
59136,2202,"大坝采用堆石中灌入自密实混凝土的施工工艺,",table,表 2 大坝自密实混凝土设计指标表,45
59139,2202,"大坝采用堆石中灌入自密实混凝土的施工工艺,",table,表 5 大坝荷载组合及抗滑稳定计算成果,45
59152,2228,堆石自密实混凝土在水库重力坝施工中的应用分析,table,表 1 混 凝 土 配 合 比,45
